"metadataId","rank","image_url","name","score","bufaPerDay","bufaPerDayEncoded","metadataIdEncoded"
"638",165,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/638.png","Bufalo BOTV Skull #638 ",1.1208918066649158,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x000000000000000000000000000000000000000000000000000000000000027e"
"477",166,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/477.png","Bufalo BOTV Skull #477 ",1.1207345820458432,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000001dd"
"464",167,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/464.png","Bufalo BOTV Skull #464 ",1.1202288351963403,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000001d0"
"386",168,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/386.png","Bufalo BOTV Skull #386 ",1.120031748996116,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x0000000000000000000000000000000000000000000000000000000000000182"
"313",169,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/313.png","Bufalo BOTV Skull #313 ",1.119949285006474,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x0000000000000000000000000000000000000000000000000000000000000139"
"977",170,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/977.png","Bufalo BOTV Skull #977 ",1.1198702782059715,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000003d1"
"208",171,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/208.png","Bufalo BOTV Skull #208 ",1.1187757413153614,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000000d0"
"139",172,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/139.png","Bufalo BOTV Skull #139 ",1.1179707441926907,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x000000000000000000000000000000000000000000000000000000000000008b"
"272",173,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/272.png","Bufalo BOTV Skull #272 ",1.117873144684499,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x0000000000000000000000000000000000000000000000000000000000000110"
"965",174,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/965.png","Bufalo BOTV Skull #965 ",1.1171641409841149,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000003c5"
"252",175,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/252.png","Bufalo BOTV Skull #252 ",1.1159666671315076,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000000fc"
"281",176,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/281.png","Bufalo BOTV Skull #281 ",1.115079684197934,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x0000000000000000000000000000000000000000000000000000000000000119"
"141",177,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/141.png","Bufalo BOTV Skull #141 ",1.1149595809230128,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x000000000000000000000000000000000000000000000000000000000000008d"
"739",178,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/739.png","Bufalo BOTV Skull #739 ",1.1146008291030154,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000002e3"
"408",179,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/408.png","Bufalo BOTV Skull #408 ",1.1141808245037386,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x0000000000000000000000000000000000000000000000000000000000000198"
"947",180,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/947.png","Bufalo BOTV Skull #947 ",1.1141547430303615,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000003b3"
"294",181,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/294.png","Bufalo BOTV Skull #294 ",1.11390363371338,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x0000000000000000000000000000000000000000000000000000000000000126"
"933",182,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/933.png","Bufalo BOTV Skull #933 ",1.1131279114546924,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000003a5"
"239",183,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/239.png","Bufalo BOTV Skull #239 ",1.112921759293172,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000000ef"
"36",184,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/36.png","Bufalo BOTV Skull #36 ",1.1121770908726603,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x0000000000000000000000000000000000000000000000000000000000000024"
"648",185,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/648.png","Bufalo BOTV Skull #648 ",1.1117907146988284,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x0000000000000000000000000000000000000000000000000000000000000288"
"799",186,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/799.png","Bufalo BOTV Skull #799 ",1.111654262768564,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x000000000000000000000000000000000000000000000000000000000000031f"
"177",187,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/177.png","Bufalo BOTV Skull #177 ",1.1112658374278137,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000000b1"
"587",188,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/587.png","Bufalo BOTV Skull #587 ",1.1112282614353675,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x000000000000000000000000000000000000000000000000000000000000024b"
"224",189,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/224.png","Bufalo BOTV Skull #224 ",1.1111080040218575,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000000e0"
"724",190,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/724.png","Bufalo BOTV Skull #724 ",1.1100851563395442,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000002d4"
"108",191,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/108.png","Bufalo BOTV Skull #108 ",1.1093584353540296,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x000000000000000000000000000000000000000000000000000000000000006c"
"877",192,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/877.png","Bufalo BOTV Skull #877 ",1.1087045947021923,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x000000000000000000000000000000000000000000000000000000000000036d"
"690",193,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/690.png","Bufalo BOTV Skull #690 ",1.1080761510009136,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000002b2"
"508",194,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/508.png","Bufalo BOTV Skull #508 ",1.1077623810381663,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000001fc"
"446",195,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/446.png","Bufalo BOTV Skull #446 ",1.1072015667685784,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000001be"
"679",196,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/679.png","Bufalo BOTV Skull #679 ",1.1067654329007233,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000002a7"
"228",197,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/228.png","Bufalo BOTV Skull #228 ",1.1067246054319573,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000000e4"
"97",198,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/97.png","Bufalo BOTV Skull #97 ",1.1066678479496734,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x0000000000000000000000000000000000000000000000000000000000000061"
"987",199,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/987.png","Bufalo BOTV Skull #987 ",1.1055830680421446,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000003db"
"714",200,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/714.png","Bufalo BOTV Skull #714 ",1.1055613321534143,150,"0x0000000000000000000000000000000000000000000000000000000000000096","0x00000000000000000000000000000000000000000000000000000000000002ca"
"950",201,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/950.png","Bufalo BOTV Skull #950 ",1.1049955791205535,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000003b6"
"586",202,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/586.png","Bufalo BOTV Skull #586 ",1.104476007588698,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x000000000000000000000000000000000000000000000000000000000000024a"
"435",203,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/435.png","Bufalo BOTV Skull #435 ",1.1042092879005267,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000001b3"
"420",204,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/420.png","Bufalo BOTV Skull #420 ",1.1039447549404904,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000001a4"
"857",205,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/857.png","Bufalo BOTV Skull #857 ",1.1015587394102784,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000359"
"448",206,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/448.png","Bufalo BOTV Skull #448 ",1.1014695283364324,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000001c0"
"323",207,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/323.png","Bufalo BOTV Skull #323 ",1.0999810693647187,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000143"
"595",208,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/595.png","Bufalo BOTV Skull #595 ",1.0984725282345507,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000253"
"810",209,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/810.png","Bufalo BOTV Skull #810 ",1.0981780642736039,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x000000000000000000000000000000000000000000000000000000000000032a"
"741",210,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/741.png","Bufalo BOTV Skull #741 ",1.0981315044162363,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000002e5"
"418",211,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/418.png","Bufalo BOTV Skull #418 ",1.0969943732692442,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000001a2"
"917",212,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/917.png","Bufalo BOTV Skull #917 ",1.096325517675467,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000395"
"675",213,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/675.png","Bufalo BOTV Skull #675 ",1.0958002536337033,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000002a3"
"888",214,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/888.png","Bufalo BOTV Skull #888 ",1.0957876184874762,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000378"
"233",215,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/233.png","Bufalo BOTV Skull #233 ",1.0945855312303028,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000000e9"
"728",216,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/728.png","Bufalo BOTV Skull #728 ",1.0944426778285623,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000002d8"
"529",217,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/529.png","Bufalo BOTV Skull #529 ",1.0942067549993562,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000211"
"164",218,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/164.png","Bufalo BOTV Skull #164 ",1.0935829486005075,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000000a4"
"438",219,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/438.png","Bufalo BOTV Skull #438 ",1.093178163445092,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000001b6"
"742",220,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/742.png","Bufalo BOTV Skull #742 ",1.0926585107487512,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000002e6"
"959",221,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/959.png","Bufalo BOTV Skull #959 ",1.0925555109665026,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000003bf"
"301",222,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/301.png","Bufalo BOTV Skull #301 ",1.0919634693559974,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x000000000000000000000000000000000000000000000000000000000000012d"
"457",223,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/457.png","Bufalo BOTV Skull #457 ",1.0917208758537786,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000001c9"
"771",224,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/771.png","Bufalo BOTV Skull #771 ",1.091676302718734,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000303"
"203",225,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/203.png","Bufalo BOTV Skull #203 ",1.09125478349744,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000000cb"
"718",226,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/718.png","Bufalo BOTV Skull #718 ",1.0911275691593159,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000002ce"
"421",227,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/421.png","Bufalo BOTV Skull #421 ",1.0909733494809402,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000001a5"
"514",228,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/514.png","Bufalo BOTV Skull #514 ",1.0908608604845547,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000202"
"137",229,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/137.png","Bufalo BOTV Skull #137 ",1.089320588377773,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000089"
"8",230,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/8.png","Bufalo BOTV Skull #8 ",1.088477812532611,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000008"
"647",231,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/647.png","Bufalo BOTV Skull #647 ",1.0884373234176763,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000287"
"968",232,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/968.png","Bufalo BOTV Skull #968 ",1.08820067140084,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000003c8"
"961",233,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/961.png","Bufalo BOTV Skull #961 ",1.087567939602408,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000003c1"
"936",234,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/936.png","Bufalo BOTV Skull #936 ",1.0875126570083409,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000003a8"
"639",235,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/639.png","Bufalo BOTV Skull #639 ",1.0867253690503296,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x000000000000000000000000000000000000000000000000000000000000027f"
"234",236,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/234.png","Bufalo BOTV Skull #234 ",1.085154528407088,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000000ea"
"617",237,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/617.png","Bufalo BOTV Skull #617 ",1.0851536387337266,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000269"
"307",238,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/307.png","Bufalo BOTV Skull #307 ",1.0850411785252487,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000133"
"226",239,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/226.png","Bufalo BOTV Skull #226 ",1.0846922482709949,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000000e2"
"845",240,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/845.png","Bufalo BOTV Skull #845 ",1.083182123141917,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x000000000000000000000000000000000000000000000000000000000000034d"
"86",241,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/86.png","Bufalo BOTV Skull #86 ",1.082728313963116,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000056"
"10",242,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/10.png","Bufalo BOTV Skull #10 ",1.0826371910752781,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x000000000000000000000000000000000000000000000000000000000000000a"
"813",243,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/813.png","Bufalo BOTV Skull #813 ",1.0822883056758046,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x000000000000000000000000000000000000000000000000000000000000032d"
"240",244,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/240.png","Bufalo BOTV Skull #240 ",1.0814027208560317,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000000f0"
"914",245,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/914.png","Bufalo BOTV Skull #914 ",1.0804584140976092,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000392"
"577",246,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/577.png","Bufalo BOTV Skull #577 ",1.0801891560753187,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000241"
"970",247,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/970.png","Bufalo BOTV Skull #970 ",1.0790249787671238,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x00000000000000000000000000000000000000000000000000000000000003ca"
"262",248,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/262.png","Bufalo BOTV Skull #262 ",1.077830707716707,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000106"
"594",249,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/594.png","Bufalo BOTV Skull #594 ",1.0765912326779463,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000252"
"26",250,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/26.png","Bufalo BOTV Skull #26 ",1.0765265138062807,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x000000000000000000000000000000000000000000000000000000000000001a"
"844",251,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/844.png","Bufalo BOTV Skull #844 ",1.0760285086961268,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x000000000000000000000000000000000000000000000000000000000000034c"
"56",252,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/56.png","Bufalo BOTV Skull #56 ",1.0757225019703676,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000038"
"919",253,"https://bafybeicgk7uqmmfhcopoyh7rwvqgiva7ebr6u6osqbeviel7o4x3suaiee.ipfs.nftstorage.link/919.png","Bufalo BOTV Skull #919 ",1.0754720547521504,100,"0x0000000000000000000000000000000000000000000000000000000000000064","0x0000000000000000000000000000000000000000000000000000000000000397"
