"allowlistedAddress","usdSpent","txs"
"0x5cecdcf8a2f107d5e69326993ad6d56f1dafa1b9",15.087727354246717,"https://polygonscan.com/tx/0x83a144e65f3f861005bee2223b817355d2a5a494fb9ab98a03f8b72811b86bb4"
"0xa4306309ab083662d81f7302b59799e2dc42f0d1",14.773748629442647,"https://polygonscan.com/tx/0xfeb2a26c387850a208beefb72c3b7a38cff6c41aab699e0ef98e819b0e585444"
"0xcccd6bc9ae993dbc778b146e5be811626940b8d5",14.714795382619382,"https://polygonscan.com/tx/0xe80459f287e129b4f943921e1f7db19cb44f85a83c1c639873d92f9d03cafe50"
"0x613e052555ac74ff6af0fc64e40e8035c1e9dcf8",14.695450651225517,"https://polygonscan.com/tx/0x88d69f9f32cccfe5107850e6dcab8579c03cd6157fd14c74f23b440a531a121e , https://polygonscan.com/tx/0x269f986ee8721147298fbf54719e6561584bc263dfae6b4461efcd58037f8930 , https://polygonscan.com/tx/0x350a4d738024a1e4d4eefbf57b52f20171493c6a70982455488c39cd8b7b5f36"
"0xa4244f6711052752e6bb0271bf17c756e6598406",14.520082778826215,"https://polygonscan.com/tx/0xc5e65f28b6fa4bfd3a9d3b2e99f9dbe0628966e743bc7900ba0faa9807869395 , https://polygonscan.com/tx/0x6c74327fa06d18db43382f2aa7bc27aaebf866307ae2e937cfe5629979af4d8b , https://polygonscan.com/tx/0x71058693cd215b3fb10118eaafcc9dde9fd0bd936392428855d21da74168b6c3"
"0xe3ede2c3ed758346ca4d002d54e146f97e71bb4a",14.354083166017958,"https://polygonscan.com/tx/0x645d0419a37fcfd6647b385ffb06b617073abc5fdc9725cc2816d6ac7a3307f3"
"0x4580cdd9202f949aae8ad8e8e3cf7e3602dd1942",14.00750324106466,"https://polygonscan.com/tx/0xec560db8f537cefe5427582bfc958b227cda92b0b3fd90d19c79138b0dcf3f25 , https://polygonscan.com/tx/0xf14fc7e1756b03b7b0c5fbaff1c047a204508cfe11f7a0722659d926fa310661 , https://polygonscan.com/tx/0x88b4759e045981d1f779f42fe6b3c66215ee6af0e6ea17fb134c8a77dfa9a362"
"0xb472567256479bf6181707ee3c7575079432631d",13.966757493881694,"https://polygonscan.com/tx/0x7b8be0021302c0d26709f5c2762ec00be7a45f81d3bc4789a586b5389626a2cc , https://polygonscan.com/tx/0x227d5bbcb560dc05efa57418b531e3b46ae6e4b2723baf4537a2f74d152402ab"
"0xab05fe7f1dee4cdb5640d79fe847ef80204451f1",13.844266887628818,"https://polygonscan.com/tx/0x399e24d3cc15f065aca7e36367c741bb43fd78d63cf2b17fde7d8a434091e8d9 , https://polygonscan.com/tx/0xbea449918e8c18dacbbdca3aa5013bf457e557210f73221841d3a33ccda44e6d"
"0xe523d43f0bde68bd2d6cb2496c1b9d5af573bec1",13.843271342471267,"https://polygonscan.com/tx/0x2d2427a49a66e00b588f8d01bfe50196208352b24ef11e63e8ea3cc4459a2b39 , https://polygonscan.com/tx/0x814334c4cec7870cd96e7837ac249eeb00e9e0fa10ab0b7bf6ed2e20b8886553"
"0x2fcd5b84e04ea940afff17173e67ec64376e1dfc",13.211259871558871,"https://polygonscan.com/tx/0xc02256a37e868e3e8fa4e3efd74be57e9f58f11284569811e2f1525fc651278c , https://polygonscan.com/tx/0xe0b54c65c8bb30759a7c7114335170ed5264f65ac1ffa478a355d0f31a782069"
"0xc183f0889e897a3ddeace022728eb8fe4971f04b",12.770455958152782,"https://polygonscan.com/tx/0x4ff4f98d921081f84b2c21c46b85817b9e9e116b94e1e133bdcdc6b872aeb13d , https://polygonscan.com/tx/0x1097838bd1a76d27c348553c402804db16bb8ed79b48cfdd0621da5755c596c2 , https://polygonscan.com/tx/0xcf246966fe1f516cbef45b2994816ae9107881a0ba858e8ba9f017500ebb4048"
"0x0019220ddabe5b8438a6be6ebca31ef01ca69965",12.131070064349199,"https://polygonscan.com/tx/0x7a9349458aa41af1f806433b33f65c4404ed3f6ff6c357a09c59d0912e25d925 , https://polygonscan.com/tx/0xdd284f78efcfc7cb0bf8cc88987d73be476e9985c3876fbe51147f1b38a06b2b , https://polygonscan.com/tx/0x2cba3f42bd6534a231a95aa38cf7f5e603f6eb370c93baa0f30ef2c18d4ea15b"
"0xe142eb56c6768fff63277472cdc61f4a28a9264e",12.09099923211824,"https://polygonscan.com/tx/0xcaa0b98461a564c4ab86b8ea8a190cd389d03e44cf8e110d400789376d41ae99"
"0x11078130217bc2baa9628837e945276e55cbdd86",12.04691526755784,"https://polygonscan.com/tx/0xb362e3d89f52eb395c88e94ed6ddcde9cf45562dd3ca064cd9fec046e5c617e8"
"0x641c3b74392bf2bcc393ae4d18b0c5b87bc56520",11.739751066093165,"https://polygonscan.com/tx/0x0cf78c16a477843f57a504e7d06f3c0f13a512d2c8f0e414116b01040a4ca08b , https://polygonscan.com/tx/0xaee5bb99f79f4a538831688b55025ff2c1973cdee22f5ba482ce7d81a25c2a31 , https://polygonscan.com/tx/0xeb27f2f10057c2e22e80d37cd2c8c3b7929bf66db302bd5b655dc884f1459737 , https://polygonscan.com/tx/0xc1320438a3b1aa75f79347bc879d2b1a86e32d235d905e8b0f02bca8c0e84057"
"0x961ee9e19bfe75ffa458267c4580a89833a7af73",9.878389130079192,"https://polygonscan.com/tx/0x61338bff7e59f1c3809ce4e40fada7255f1cfc8cc9b2931d033880f9eda7e2bf , https://polygonscan.com/tx/0x97c324177428d7cab6d114c37213b29e82fc4aefad263928138ed0ee806269dd"
"0xb02365dc1a28d82cc454d05a765feee31ccc2b00",9.831055642401001,"https://polygonscan.com/tx/0xc4588eeb8cbc401aafffa0a1a7dd5483729c9d7f2949dbb6c47eab2b8ba95566"
"0x3d7e36e058427c0d1b8c2fc399ca8faa44d0b159",8.917599971571075,"https://polygonscan.com/tx/0xf3846e187d68a23c1e299f3ec4ae2034dcd854a1caa27af8780676b9073645a0 , https://polygonscan.com/tx/0x2afbb6de71d3e3e2307ab267d8dded681c0f696619eb3d0f1127e69c4c6617d3"
"0x8fb2f0b66278c41d1dc5c5d49845ea6d3df05d54",8.861475837949389,"https://polygonscan.com/tx/0x0ee1e39b942a27706e042334f621a2dca337dd9e5c1f62d7b82588a29c48f731 , https://polygonscan.com/tx/0x014f19c6fd7449627b473f6373c9e24604887fc936b4b82a824d16f84986f256"
"0x4e7c626d4ae496f4c2187b3a592306925836fba5",8.39920658994482,"https://polygonscan.com/tx/0x3569efd1390cc98a900d7f46e2e984bffad74c8c925ccb0070da1f29797e14d6"
"0x4317036d2cb249e3e4b847164674b7d27c33442b",8.045412759812832,"https://polygonscan.com/tx/0xa8b59eb255f6967004546cc7aebdb19e2558b232777bd8267879384572b59101"
"0xe32728ff6b97d82a99bc4b34f4b59a9c00308886",7.980493220302609,"https://polygonscan.com/tx/0x0e887b1d438d0190e9dec562ec743dcac42ca2847e236326ca3c02fe69c95185"
"0x6d5e5ba88861df8dba0eb53ebad1ba89eb4b238b",7.498041369055359,"https://polygonscan.com/tx/0x8a25145d48821f42534f3b9cdfd36f6d16b793779cbc2038eeedc75fd6e0d087"
"0x9845bc3476d1f891266d2a4c7be093e2527c489c",6.932838382891974,"https://polygonscan.com/tx/0xe49986834de6251413b0f4c4d99644913afa5ff9c765e3174cbbd3961478889b"
"0x65f35c80b35c35dcc916d6f3dffeb80aaa8f73b7",6.922198752791854,"https://polygonscan.com/tx/0x842c8a3fd5bea6c49c458c2efee906c8fc0ce2a370618e05555483bca7f3b2ac"
"0xbc89a84d19419cf4bc0483595deb825d00d8c2ea",6.922198752791854,"https://polygonscan.com/tx/0xf0a8cac18e093a3fdfa91e4df165411b90750862086f0680486d6a5d40be86b6"
"0x56d947fa1ae6d6293b307b489540c156af628f0f",6.922133443814409,"https://polygonscan.com/tx/0x74835b822cbbce53b0ba3ce51b8230ebaeb835fca31758d3223bc5ec9a8db937"
"0x082f2a8ea1d8e3ee24c20d12452b7e851ad0d5dd",6.921072589679413,"https://polygonscan.com/tx/0x23e9637b8977e675713056c12899cfb35ffaaa2e8f36da817a2ba00f982f3a5c"
"0x5abea5436638a7d8340cfd11bbcc4289f513c8d3",6.921072589679413,"https://polygonscan.com/tx/0xb115ab1ddf17821931194345b4c501c6c68dbe53e35629383412c0766c807a28"
"0x77cfb387ac4f3490e911f6fb51b030777e85f238",6.921072589679413,"https://polygonscan.com/tx/0x729fa33c3dc75b9c98e50f52ca914be78dbe06d554aa995ac2a3d88c31f536f0"
"0xe1eedbd1e08478707c794e7e8b1ee623f5fa6d64",6.921072589679413,"https://polygonscan.com/tx/0xd637f2de5a67b5890692f010c8e29940d9702a91d790d8ea43775af0ef21fbc3"
"0x66b1488a32e21f2d2757713d16facd9d25ec977c",6.921072589679413,"https://polygonscan.com/tx/0x6f0b157dfbbc114a6eae14544019b4fb77230a4a06896052c52ddacd60950c88"
"0xff3327cc139449fa111ad87351bb300e9cc7607c",6.783100306179081,"https://polygonscan.com/tx/0x8a83a78e902a7a32a4980816d1b7aacc1705062c5be50869a2d8a2fc32502946"
"0x931daa0bda490dcd4f15bad66720f12943375713",6.777408164568169,"https://polygonscan.com/tx/0x6a2841c2f54f439e26d0bafd0c79db4edf2740649d74d7e9b4c55ea397c95361"
